set,composer,albumID,pieceID,key,chroma,participant,valence,arousal,condition,expID
1,bach,bachAshkenazy2006Deadpan,M7,G,7,3,5,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,30,3,43,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,30,6,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,31,3,52,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,31,6,93,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,32,4,49,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,32,6,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,4,3,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,4,7,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,5,2,11,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,5,5,99,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,6,3,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,6,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m7,g,7,7,2,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M7,G,7,7,4,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,1,3,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,1,5,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,10,5,21,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,10,6,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,11,3,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,11,6,72,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,12,3,48,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,12,7,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,13,3,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,13,6,58,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,14,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,14,5,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,15,4,24,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,15,5,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,16,3,31,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,16,5,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,17,6,73,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,17,6,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,18,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,18,6,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,19,6,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,19,7,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,2,3,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,2,7,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,20,3,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,20,5,57,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,21,3,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,21,7,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,22,3,34,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,22,6,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,23,3,20,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,23,7,92,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,24,3,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,24,6,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,25,2,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,25,6,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,26,5,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,26,5,68,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,27,3,35,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,27,6,73,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,28,5,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,28,6,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,29,3,49,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,29,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,3,4,27,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,3,7,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,30,5,42,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,30,5,71,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,31,3,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,31,6,88,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,32,3,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,32,6,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,4,3,45,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,4,7,94,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,5,3,40,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,5,5,60,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,6,3,37,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,6,6,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m8,g#,8,7,2,41,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M8,Ab,8,7,4,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,1,6,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,1,5,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,10,6,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,10,6,67,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,11,3,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,11,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,12,3,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,12,7,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,13,3,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,13,6,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,14,3,30,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,14,4,51,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,15,4,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,15,5,62,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,16,5,74,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,16,5,69,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,17,3,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,17,6,82,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,18,2,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,18,5,58,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,19,5,96,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,19,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,2,3,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,2,3,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,20,5,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,20,5,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,21,2,86,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,21,7,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,22,3,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,22,5,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,23,5,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,23,5,59,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,24,5,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,24,3,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,25,3,89,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,25,6,66,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,26,6,80,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,26,1,98,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,27,2,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,27,5,18,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,28,6,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,28,6,77,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,29,2,79,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,29,5,61,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,3,3,64,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,3,5,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,30,6,83,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,30,5,74,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,31,3,50,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,31,4,63,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,32,4,75,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,32,5,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,4,3,76,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,4,7,84,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,5,3,90,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,5,4,70,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,6,3,85,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,6,5,65,deadpan,142
1,bach,bachAshkenazy2006Deadpan,m9,a,9,7,3,81,deadpan,142
1,bach,bachAshkenazy2006Deadpan,M9,A,9,7,4,57,deadpan,142
1,bach,bachAshkenazy2006,m0,c,0,1,2,81,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,1,5,1,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,10,2,72,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,10,3,21,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,11,1,71,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,11,5,2,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,12,1,90,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,12,5,40,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,13,2,88,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,13,5,17,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,14,2,80,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,14,6,10,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,15,2,71,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,15,7,2,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,16,3,81,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,16,7,21,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,2,2,64,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,2,5,27,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,20,2,90,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,20,6,5,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,22,2,84,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,22,5,31,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,23,4,65,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,23,3,27,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,24,3,66,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,24,6,13,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,25,4,85,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,25,3,19,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,26,5,80,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,26,2,42,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,27,2,73,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,27,4,10,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,29,4,74,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,29,5,32,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,3,3,86,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,3,5,14,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,30,3,65,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,30,5,30,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,31,2,82,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,31,3,10,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,32,3,69,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,32,5,15,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,33,5,91,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,33,5,1,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,34,6,72,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,34,3,40,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,35,2,69,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,35,3,28,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,36,2,82,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,36,5,43,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,4,1,99,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,4,7,25,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,5,3,64,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,5,5,26,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,6,1,93,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,6,3,16,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,7,4,91,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,7,6,4,expressive,141
1,bach,bachAshkenazy2006,m0,c,0,8,3,86,expressive,141
1,bach,bachAshkenazy2006,M0,C,0,8,3,35,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,1,2,26,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,1,6,85,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,10,3,24,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,10,5,77,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,11,1,9,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,11,7,80,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,12,5,5,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,12,7,85,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,13,3,17,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,13,6,73,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,14,3,23,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,14,6,79,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,15,1,1,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,15,7,73,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,16,3,25,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,16,7,76,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,2,5,62,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,2,5,74,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,20,2,18,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,20,7,72,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,22,3,16,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,22,5,90,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,23,3,32,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,23,7,92,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,24,3,25,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,24,5,63,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,25,2,19,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,25,6,81,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,26,2,15,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,26,7,97,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,27,1,15,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,27,7,93,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,29,3,29,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,29,6,81,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,3,4,25,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,3,6,93,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,30,3,38,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,30,5,70,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,31,3,10,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,31,5,92,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,32,3,28,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,32,5,60,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,33,4,13,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,33,5,60,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,34,5,29,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,34,6,75,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,35,5,33,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,35,6,86,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,36,4,43,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,36,6,79,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,4,3,41,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,4,7,76,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,5,3,23,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,5,6,76,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,6,2,45,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,6,7,83,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,7,2,15,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,7,7,100,expressive,141
1,bach,bachAshkenazy2006,m1,c#,1,8,2,27,expressive,141
1,bach,bachAshkenazy2006,M1,C#,1,8,6,86,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,1,1,57,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,1,5,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,10,4,16,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,10,4,93,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,11,2,15,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,11,6,90,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,12,2,13,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,12,7,75,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,13,3,39,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,13,5,85,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,14,3,30,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,14,5,76,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,15,2,14,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,15,6,73,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,16,2,17,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,16,7,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,2,3,12,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,2,6,93,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,20,1,22,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,20,6,87,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,22,3,52,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,22,4,81,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,23,2,31,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,23,5,76,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,24,2,16,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,24,6,74,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,25,3,43,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,25,7,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,26,3,31,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,26,7,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,27,1,21,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,27,5,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,29,2,36,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,29,5,97,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,3,3,24,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,3,6,90,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,30,3,40,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,30,4,65,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,31,2,14,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,31,5,85,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,32,3,39,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,32,5,71,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,33,3,5,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,33,4,65,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,34,5,50,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,34,6,74,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,35,4,45,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,35,5,91,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,36,3,38,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,36,6,83,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,4,1,40,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,4,3,95,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,5,1,16,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,5,3,79,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,6,4,35,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,6,4,95,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,7,2,11,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,7,7,100,expressive,141
1,bach,bachAshkenazy2006,m10,bb,10,8,2,70,expressive,141
1,bach,bachAshkenazy2006,M10,Bb,10,8,6,85,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,1,3,39,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,1,5,64,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,10,5,17,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,10,5,54,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,11,2,15,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,11,3,84,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,12,2,50,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,12,4,30,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,13,3,26,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,13,5,63,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,14,5,10,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,14,5,64,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,15,4,14,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,15,6,27,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,16,4,20,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,16,7,67,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,2,3,20,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,2,5,65,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,20,3,12,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,20,6,41,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,22,3,25,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,22,6,73,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,23,3,32,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,23,4,71,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,24,3,26,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,24,5,36,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,25,3,33,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,25,4,59,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,26,4,20,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,26,6,70,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,27,4,11,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,27,3,56,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,29,3,33,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,29,3,71,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,3,3,17,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,3,4,37,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,30,4,40,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,30,4,63,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,31,4,11,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,31,3,74,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,32,3,30,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,32,5,57,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,33,2,10,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,33,5,58,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,34,2,20,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,34,5,62,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,35,3,46,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,35,3,59,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,36,3,43,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,36,3,68,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,4,3,15,expressive,141
1,bach,bachAshkenazy2006,M11,B,11,4,7,56,expressive,141
1,bach,bachAshkenazy2006,m11,b,11,5,4,32,expressive,141
